Date,AAPL,SBUX,MSFT,CSCO,QCOM,FB,AMZN,TSLA,AMD,ZNGA
05/20/2021,72.1774193548387,89.79591836734694,89.47368421052632,97.76785714285715,56.854838709677416,97.98387096774194,72.28915662650603,56.17529880478087,35.41666666666667,79.64071856287424
05/21/2021,66.53225806451613,87.34693877551021,87.85425101214575,94.22222222222221,54.43548387096774,97.1774193548387,61.84738955823293,54.980079681274894,29.583333333333336,75.90361445783134
05/24/2021,71.37096774193547,90.20408163265306,92.3076923076923,99.55555555555554,56.854838709677416,99.19354838709677,71.88755020080322,58.56573705179282,30.416666666666668,78.44311377245508
05/25/2021,70.96774193548387,90.20408163265306,92.3076923076923,99.1111111111111,58.467741935483865,99.59677419354838,73.09236947791165,58.167330677290835,32.5,80.23952095808383
05/26/2021,70.44534412955466,90.20408163265306,91.90283400809716,97.33333333333333,57.25806451612903,99.19354838709677,74.29718875502007,60.1593625498008,36.25,82.03592814371257
05/27/2021,64.77732793522267,92.24489795918367,90.2834008097166,97.33333333333333,57.66129032258064,100.0,67.8714859437751,62.15139442231075,36.66666666666667,86.82634730538922
05/28/2021,61.13360323886639,93.06122448979592,90.2834008097166,96.42857142857143,59.677419354838705,99.19354838709677,65.86345381526104,60.557768924302785,43.333333333333336,87.5
06/01/2021,59.51417004048583,91.0204081632653,87.85425101214575,94.64285714285715,58.467741935483865,99.19354838709677,64.2570281124498,60.1593625498008,44.16666666666667,85.71428571428571
06/02/2021,63.967611336032384,88.9795918367347,87.4493927125506,98.21428571428572,57.66129032258064,99.19354838709677,69.07630522088354,56.57370517928287,52.083333333333336,82.14285714285714
06/03/2021,57.89473684210526,85.71428571428572,85.4251012145749,99.10714285714286,52.82258064516129,97.1774193548387,55.02008032128514,50.59760956175298,42.91666666666667,75.14792899408285
06/04/2021,66.80161943319838,86.93877551020408,91.49797570850203,100.0,59.274193548387096,99.59677419354838,61.04417670682731,55.37848605577689,48.333333333333336,77.05882352941177
06/07/2021,67.07317073170732,85.71428571428572,94.33198380566802,99.55357142857143,55.24193548387096,100.0,57.028112449799195,56.57370517928287,46.44351464435146,72.3529411764706
06/08/2021,69.91869918699187,86.53061224489797,93.52226720647774,100.0,58.87096774193548,99.59677419354838,73.89558232931726,54.980079681274894,43.51464435146443,74.70588235294117
06/09/2021,71.13821138211382,85.71428571428572,93.92712550607287,99.10714285714286,52.82258064516129,98.38709677419354,77.10843373493975,53.78486055776892,40.58577405857741,69.8224852071006
06/10/2021,67.07317073170732,86.93877551020408,96.35627530364373,100.0,58.87096774193548,98.79032258064515,90.36144578313252,57.37051792828685,47.47899159663866,74.70588235294117
06/11/2021,71.95121951219512,87.75510204081633,96.35627530364373,99.55357142857143,59.677419354838705,98.38709677419354,89.95983935742971,56.57370517928287,45.79831932773109,78.82352941176471
06/14/2021,80.08130081300813,86.93877551020408,97.97570850202429,99.10714285714286,64.11290322580645,100.0,93.97590361445783,58.167330677290835,47.05882352941177,82.3529411764706
06/15/2021,77.64227642276423,85.3061224489796,96.35627530364373,96.875,61.29032258064516,99.59677419354838,93.57429718875503,53.38645418326693,41.1764705882353,74.11764705882354
06/16/2021,78.86178861788618,83.6734693877551,95.1417004048583,96.42857142857143,59.677419354838705,97.1774193548387,95.98393574297188,54.581673306772906,39.49579831932773,68.63905325443787
06/17/2021,83.33333333333333,84.01639344262296,98.78542510121457,93.75,60.08064516129032,98.79032258064515,99.19678714859438,57.37051792828685,65.96638655462185,79.88165680473374
06/18/2021,79.26829268292683,77.8688524590164,96.76113360323886,85.33333333333333,51.61290322580645,95.56451612903226,98.79518072289157,59.7609561752988,66.38655462184875,69.8224852071006
06/21/2021,85.77235772357723,80.40816326530613,100.0,94.22222222222221,55.24193548387096,97.1774193548387,97.18875502008032,58.56573705179282,55.04201680672269,76.19047619047619
06/22/2021,89.83739837398373,84.89795918367346,100.0,94.22222222222221,59.274193548387096,100.0,99.59839357429719,59.7609561752988,60.92436974789916,70.23809523809524
